epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
430,4933.83,0.31338,0.23267,0.83743,0.98107,0.9093,0.94586,0.89203,0.37232,0.28353,0.83958,0.00015058,0.00015058,0.00015058
431,4941.27,0.31009,0.23266,0.83854,0.97269,0.91621,0.94287,0.88868,0.3747,0.28843,0.84015,0.0001486,0.0001486,0.0001486
432,4949.17,0.30187,0.22901,0.83396,0.97623,0.91212,0.9448,0.89098,0.37365,0.29036,0.8395,0.00014662,0.00014662,0.00014662
433,4957.03,0.31963,0.2358,0.84272,0.98846,0.90118,0.94462,0.89453,0.37099,0.28934,0.83865,0.00014464,0.00014464,0.00014464
434,4964.76,0.30719,0.22773,0.82699,0.99338,0.90147,0.94646,0.89447,0.36804,0.28596,0.83694,0.00014266,0.00014266,0.00014266
435,4973.17,0.31702,0.2346,0.8442,0.98181,0.91481,0.94646,0.89361,0.3663,0.28706,0.8356,0.00014068,0.00014068,0.00014068
436,4981.83,0.30567,0.23568,0.83727,0.98192,0.91403,0.94527,0.89257,0.36459,0.28441,0.83465,0.0001387,0.0001387,0.0001387
437,4990.1,0.32076,0.2393,0.84539,0.9865,0.90833,0.94517,0.8947,0.36222,0.28333,0.83362,0.00013672,0.00013672,0.00013672
438,4997.65,0.31433,0.23338,0.83332,0.98257,0.90843,0.94621,0.89518,0.36156,0.28072,0.83498,0.00013474,0.00013474,0.00013474
439,5005.76,0.31596,0.2348,0.83925,0.99052,0.90137,0.94703,0.89407,0.36144,0.28015,0.83604,0.00013276,0.00013276,0.00013276
440,5013.96,0.30349,0.22841,0.83089,0.99248,0.90149,0.94707,0.89359,0.36526,0.28792,0.83809,0.00013078,0.00013078,0.00013078
441,5021.71,0.30735,0.23547,0.8354,0.99442,0.90088,0.94915,0.89252,0.36585,0.28779,0.83886,0.0001288,0.0001288,0.0001288
442,5029.45,0.30286,0.23179,0.83975,0.99407,0.90162,0.94852,0.89326,0.36405,0.28345,0.84077,0.00012682,0.00012682,0.00012682
443,5037.38,0.29657,0.2246,0.83036,0.98032,0.90746,0.94832,0.89289,0.36369,0.28543,0.8407,0.00012484,0.00012484,0.00012484
444,5045.11,0.31042,0.22748,0.83355,0.98083,0.90746,0.94838,0.89522,0.3623,0.2866,0.83858,0.00012286,0.00012286,0.00012286
445,5052.65,0.3006,0.22553,0.82818,0.9811,0.90746,0.94744,0.89202,0.36121,0.27868,0.83858,0.00012088,0.00012088,0.00012088
446,5060.37,0.30683,0.2274,0.83343,0.99287,0.90229,0.94753,0.89317,0.36364,0.27899,0.83889,0.0001189,0.0001189,0.0001189
447,5068.56,0.30915,0.23334,0.83679,0.99306,0.90269,0.9486,0.89192,0.36155,0.27695,0.83741,0.00011692,0.00011692,0.00011692
448,5076.28,0.3012,0.22551,0.83029,0.99348,0.90324,0.94852,0.89508,0.35855,0.27518,0.83632,0.00011494,0.00011494,0.00011494
449,5084.33,0.30371,0.22864,0.83382,0.99493,0.89902,0.94822,0.89556,0.36079,0.27013,0.83868,0.00011296,0.00011296,0.00011296
450,5091.88,0.3004,0.22626,0.83252,0.99401,0.89902,0.94713,0.89642,0.35914,0.26756,0.83689,0.00011098,0.00011098,0.00011098
451,5099.89,0.31581,0.23947,0.83297,0.97543,0.91206,0.94771,0.89641,0.3612,0.26921,0.83835,0.000109,0.000109,0.000109
452,5107.68,0.29829,0.22365,0.8339,0.97539,0.91222,0.94777,0.89612,0.35875,0.26622,0.83814,0.00010702,0.00010702,0.00010702
453,5115.39,0.29846,0.22671,0.83144,0.97865,0.91217,0.94741,0.89668,0.35958,0.26812,0.83965,0.00010504,0.00010504,0.00010504
454,5122.88,0.29753,0.2223,0.83005,0.98236,0.90771,0.9464,0.89572,0.35828,0.26645,0.83912,0.00010306,0.00010306,0.00010306
455,5130.73,0.30079,0.22512,0.83196,0.97803,0.90746,0.94732,0.89552,0.35617,0.26723,0.83723,0.00010108,0.00010108,0.00010108
456,5138.31,0.29573,0.22131,0.82689,0.98164,0.90746,0.94676,0.89707,0.35212,0.26812,0.83555,9.91e-05,9.91e-05,9.91e-05
457,5145.86,0.29679,0.22521,0.83717,0.98285,0.90746,0.94599,0.89936,0.35026,0.26641,0.8353,9.712e-05,9.712e-05,9.712e-05
458,5153.51,0.30475,0.22857,0.83174,0.98272,0.90324,0.9466,0.89814,0.35183,0.26902,0.8356,9.514e-05,9.514e-05,9.514e-05
459,5161.06,0.29995,0.22496,0.83526,0.98128,0.90746,0.94646,0.89839,0.35521,0.26892,0.83698,9.316e-05,9.316e-05,9.316e-05
460,5168.55,0.30347,0.23059,0.83393,0.98024,0.90746,0.94567,0.89743,0.3565,0.27061,0.83698,9.118e-05,9.118e-05,9.118e-05
461,5176.29,0.3073,0.22516,0.83197,0.97947,0.90746,0.94523,0.89445,0.35752,0.26998,0.8367,8.92e-05,8.92e-05,8.92e-05
462,5184.18,0.29479,0.22562,0.82781,0.9924,0.89771,0.9442,0.89254,0.35345,0.27289,0.83353,8.722e-05,8.722e-05,8.722e-05
463,5192.25,0.30046,0.22342,0.83325,0.9815,0.90324,0.94312,0.89206,0.35034,0.27603,0.83148,8.524e-05,8.524e-05,8.524e-05
464,5199.48,0.2939,0.22539,0.82689,0.98761,0.89741,0.94517,0.89375,0.35231,0.27892,0.83183,8.326e-05,8.326e-05,8.326e-05
465,5207.25,0.29511,0.21794,0.82859,0.98747,0.89752,0.94541,0.89429,0.3522,0.27849,0.83102,8.128e-05,8.128e-05,8.128e-05
466,5215.02,0.2872,0.21562,0.82498,0.98084,0.90607,0.94608,0.89517,0.35575,0.27703,0.83228,7.93e-05,7.93e-05,7.93e-05
467,5222.56,0.30227,0.22859,0.83693,0.98061,0.9065,0.9473,0.89277,0.35557,0.27367,0.83262,7.732e-05,7.732e-05,7.732e-05
468,5230.42,0.29123,0.22273,0.83451,0.9876,0.90139,0.94382,0.89189,0.35697,0.27359,0.83286,7.534e-05,7.534e-05,7.534e-05
469,5237.95,0.29231,0.22472,0.82935,0.99197,0.9012,0.94403,0.89402,0.35751,0.27436,0.83389,7.336e-05,7.336e-05,7.336e-05
470,5245.86,0.29864,0.2255,0.83675,0.99182,0.90143,0.94445,0.89244,0.3579,0.27226,0.83433,7.138e-05,7.138e-05,7.138e-05
471,5253.6,0.30349,0.22701,0.83416,0.98478,0.90683,0.94554,0.89303,0.3569,0.26845,0.83347,6.94e-05,6.94e-05,6.94e-05
472,5261.61,0.29486,0.21799,0.83143,0.98487,0.90706,0.94618,0.89579,0.35709,0.26789,0.833,6.742e-05,6.742e-05,6.742e-05
473,5269.25,0.2944,0.22426,0.83216,0.98461,0.90746,0.94642,0.89592,0.35834,0.27042,0.83365,6.544e-05,6.544e-05,6.544e-05
474,5277.02,0.2961,0.22242,0.83511,0.98456,0.90746,0.94674,0.89666,0.35843,0.26766,0.83404,6.346e-05,6.346e-05,6.346e-05
475,5285.11,0.29965,0.22387,0.83297,0.98478,0.90746,0.94788,0.89678,0.35772,0.26768,0.83341,6.148e-05,6.148e-05,6.148e-05
476,5293.01,0.29064,0.22117,0.83575,0.99262,0.9014,0.94778,0.89831,0.35737,0.26738,0.83278,5.95e-05,5.95e-05,5.95e-05
477,5300.67,0.2948,0.22183,0.83526,0.9929,0.90151,0.94887,0.90084,0.35657,0.26773,0.83398,5.752e-05,5.752e-05,5.752e-05
478,5309.18,0.29107,0.21717,0.82766,0.99295,0.90149,0.94871,0.90092,0.35982,0.26863,0.83577,5.554e-05,5.554e-05,5.554e-05
479,5316.53,0.29544,0.22063,0.83208,0.99285,0.90134,0.9491,0.89957,0.35785,0.26758,0.83494,5.356e-05,5.356e-05,5.356e-05
480,5324.01,0.29326,0.22434,0.83316,0.99307,0.90116,0.94931,0.89871,0.35761,0.26808,0.83466,5.158e-05,5.158e-05,5.158e-05
481,5331.82,0.28618,0.21767,0.82222,0.98622,0.90734,0.94923,0.90111,0.35722,0.26709,0.83503,4.96e-05,4.96e-05,4.96e-05
482,5339.81,0.2919,0.2197,0.83451,0.9864,0.90734,0.9488,0.89779,0.35859,0.26874,0.83579,4.762e-05,4.762e-05,4.762e-05
483,5347.57,0.2815,0.21518,0.82425,0.98642,0.90717,0.9487,0.89797,0.35853,0.26598,0.83547,4.564e-05,4.564e-05,4.564e-05
484,5355.3,0.29334,0.22036,0.83098,0.98608,0.90712,0.94836,0.8966,0.35838,0.2662,0.83525,4.366e-05,4.366e-05,4.366e-05
485,5362.78,0.30981,0.23068,0.83058,0.98568,0.9069,0.94834,0.89747,0.35728,0.26589,0.83479,4.168e-05,4.168e-05,4.168e-05
486,5370.66,0.29498,0.21992,0.8317,0.9856,0.90583,0.94915,0.89849,0.35678,0.26562,0.8349,3.97e-05,3.97e-05,3.97e-05
487,5378.55,0.29349,0.22729,0.83388,0.98534,0.90545,0.94962,0.8986,0.35618,0.2651,0.83501,3.772e-05,3.772e-05,3.772e-05
488,5386.25,0.28961,0.21867,0.83401,0.98537,0.90527,0.94945,0.89875,0.35682,0.26366,0.83509,3.574e-05,3.574e-05,3.574e-05
489,5394.06,0.28782,0.21929,0.8258,0.98518,0.9053,0.94993,0.89889,0.35718,0.26441,0.8351,3.376e-05,3.376e-05,3.376e-05
490,5401.48,0.27677,0.213,0.82188,0.98951,0.89902,0.95002,0.89934,0.35739,0.26557,0.83533,3.178e-05,3.178e-05,3.178e-05
491,5426.96,0.2351,0.18852,0.7823,0.98399,0.90617,0.94966,0.89708,0.35903,0.26505,0.83572,2.98e-05,2.98e-05,2.98e-05
492,5435.14,0.22601,0.17287,0.77841,0.98831,0.90561,0.9495,0.8982,0.36028,0.26382,0.83608,2.782e-05,2.782e-05,2.782e-05
493,5442.48,0.21604,0.1643,0.78363,0.98779,0.90504,0.94907,0.89548,0.36076,0.26214,0.83527,2.584e-05,2.584e-05,2.584e-05
494,5449.61,0.21722,0.1646,0.76996,0.98788,0.90466,0.94871,0.89398,0.3595,0.26214,0.83453,2.386e-05,2.386e-05,2.386e-05
495,5456.81,0.21425,0.16341,0.76814,0.98821,0.90427,0.94817,0.89411,0.36068,0.26356,0.83476,2.188e-05,2.188e-05,2.188e-05
496,5464.15,0.2172,0.16514,0.7736,0.98841,0.90367,0.9495,0.89584,0.36281,0.26283,0.83556,1.99e-05,1.99e-05,1.99e-05
497,5471.38,0.20829,0.15843,0.76463,0.98824,0.90314,0.95106,0.89323,0.36535,0.26209,0.8369,1.792e-05,1.792e-05,1.792e-05
498,5478.45,0.21207,0.16318,0.76686,0.98821,0.90298,0.95073,0.89254,0.36611,0.26176,0.83819,1.594e-05,1.594e-05,1.594e-05
499,5485.72,0.2151,0.16292,0.77867,0.98826,0.90297,0.95067,0.89277,0.36674,0.26261,0.83798,1.396e-05,1.396e-05,1.396e-05
500,5493.56,0.21263,0.16329,0.77378,0.98838,0.90278,0.95019,0.892,0.36682,0.26374,0.83771,1.198e-05,1.198e-05,1.198e-05
